Order ID,Date,Customer_Name,Product,Category,Quantity,Price,City,Discount,Payment Mode,Order Status,Salesperson,Profit,Shipping Cost,Remarks
ORD1191,2024-09-26,Rebekah Davidson,MacBook Air,Accessories,2,56091,Delhi,1%,Debit Card,Delivered,Priya,17938,806,Late delivery
ORD1192,2025-01-26,Manuel Weeks,Galaxy Tab,Laptop,2,77955,Mumbai,19%,Cash,Pending,Riya,13485,967,-
ORD1193,2025-04-02,Jacqueline Barnett,MacBook Air,Mobile,1,123725,Hyderabad,11%,UPI,Delivered,Riya,15466,383,Fragile
ORD1194,2025-02-23,Jamie Pacheco,OnePlus 11,Tablet,5,34772,Chennai,1%,Credit Card,Delivered,Riya,-4085,632,Late delivery
ORD1195,2024-05-06,Walter Valencia,MacBook Air,Laptop,1,98669,Delhi,20%,Cash,Delayed,Arjun,11824,734,Urgent
ORD1196,2025-02-15,William Reynolds II,Galaxy Tab,Tablet,3,107721,Hyderabad,0%,Credit Card,Cancelled,Sarah,-2592,685,Late delivery
ORD1197,2024-06-14,Kelly Smith,Fitbit Charge,Accessories,4,149889,Bengaluru,2%,Credit Card,Delayed,Arjun,18915,462,No stock
ORD1198,2024-06-11,Amanda Harper,MacBook Air,Accessories,4,71975,Delhi,15%,UPI,Cancelled,John,6370,707,Urgent
ORD1199,2025-02-19,Brandon Macias,Galaxy Tab,Mobile,3,106772,Mumbai,0%,Debit Card,Delivered,Sarah,19644,299,Urgent
ORD1200,2024-12-18,Jared Hughes,Galaxy Tab,Tablet,2,50406,Mumbai,4%,Net Banking,Delivered,David,16577,494,Fragile
ORD1201,2025-03-28,Deborah Day,AirPods Pro,Accessories,5,56737,Kolkata,18%,Debit Card,Pending,Sarah,5166,683,-
ORD1202,2024-10-01,Deanna Hicks,iPhone 13,Smartwatch,5,74261,Delhi,6%,UPI,Cancelled,Riya,13732,781,Fragile
ORD1203,2024-05-26,Ronald Sanders PhD,Fitbit Charge,Smartwatch,5,88693,Delhi,4%,Debit Card,Delayed,Riya,7737,705,Late delivery
ORD1204,2024-11-16,Brittany Davidson,iPhone 13,Tablet,2,132639,Chennai,17%,Cash,Pending,John,-1976,937,Late delivery
ORD1205,2025-02-07,Paula Harris,iPhone 13,Laptop,4,5240,Bengaluru,0%,UPI,Delayed,John,13587,432,Urgent
ORD1206,2024-05-16,Danielle Thomas,Galaxy Tab,Laptop,5,66545,Delhi,16%,Credit Card,Delayed,David,-2043,869,Urgent
ORD1207,2024-08-16,Christina Sanchez,Fitbit Charge,Mobile,5,139447,Chennai,20%,Debit Card,Delivered,John,10652,348,-
ORD1208,2025-03-28,Anthony Mcmahon,Fitbit Charge,Tablet,1,138252,Chennai,2%,Net Banking,Cancelled,Riya,13551,174,Late delivery
ORD1209,2024-09-04,Patricia Bolton,MacBook Air,Tablet,4,126218,Kolkata,10%,Credit Card,Delivered,Riya,-4049,965,Fragile
ORD1210,2024-12-15,Tammy Anderson,Galaxy Tab,Accessories,5,32054,Delhi,12%,Net Banking,Delayed,Riya,3068,211,Late delivery
ORD1211,2025-03-09,Tyler Anderson,Galaxy Tab,Laptop,4,129154,Mumbai,0%,Cash,Delayed,Priya,2417,622,Urgent
ORD1212,2024-06-22,Hannah Williams,iPhone 13,Mobile,2,44202,Chennai,0%,Credit Card,Delayed,Priya,16137,435,Fragile
ORD1213,2025-01-01,Karen Griffin,MacBook Air,Accessories,4,147036,Mumbai,3%,Debit Card,Pending,David,18184,309,Fragile
ORD1214,2024-07-08,Timothy Griffin,iPhone 13,Accessories,5,94805,Mumbai,13%,Debit Card,Delivered,Sarah,14649,101,No stock
ORD1215,2024-10-30,Michael Cunningham,AirPods Pro,Accessories,2,12797,Chennai,17%,Debit Card,Delivered,Riya,7028,977,Late delivery
ORD1216,2024-08-22,Kenneth Taylor,MacBook Air,Accessories,4,17084,Mumbai,13%,Debit Card,Pending,Arjun,10436,653,Late delivery
ORD1217,2025-02-23,Nathan Lang,OnePlus 11,Mobile,5,80392,Kolkata,10%,Debit Card,Delayed,John,-4348,653,Urgent
ORD1218,2024-09-25,William Cole,MacBook Air,Mobile,3,109303,Delhi,17%,Net Banking,Pending,Sarah,14780,333,Urgent
ORD1219,2024-10-18,Jason Lewis,AirPods Pro,Tablet,3,15268,Hyderabad,9%,Net Banking,Pending,Arjun,10575,273,Fragile
ORD1220,2024-05-28,Ronald Johnson,Galaxy Tab,Smartwatch,5,81816,Hyderabad,3%,Cash,Cancelled,Sarah,5322,960,Urgent
ORD1221,2025-03-18,Pamela Bautista,Fitbit Charge,Mobile,1,52288,Bengaluru,6%,Debit Card,Delivered,Riya,1538,154,-
ORD1222,2025-04-24,Justin Garrett,Galaxy Tab,Smartwatch,3,84324,Bengaluru,16%,UPI,Pending,Sarah,-3042,177,Fragile
ORD1223,2024-07-25,Vincent Coleman,Fitbit Charge,Smartwatch,3,75450,Hyderabad,12%,Net Banking,Delayed,Sarah,12593,188,No stock
ORD1224,2025-04-14,Derek Morrison,AirPods Pro,Accessories,4,136376,Delhi,0%,UPI,Delivered,Sarah,3329,716,Urgent
ORD1225,2025-01-09,Miss Jasmine Diaz,AirPods Pro,Accessories,1,100915,Bengaluru,4%,UPI,Pending,Priya,-4224,448,No stock
ORD1226,2024-06-24,Scott Aguilar,Galaxy Tab,Tablet,1,49063,Kolkata,17%,UPI,Cancelled,Priya,7376,911,Late delivery
ORD1227,2024-12-14,Julia Gonzalez,Galaxy Tab,Laptop,2,89638,Hyderabad,0%,Net Banking,Pending,John,13849,889,Fragile
ORD1228,2024-09-09,John Garza,AirPods Pro,Tablet,5,136278,Bengaluru,17%,Credit Card,Delivered,Sarah,11868,747,-
ORD1229,2025-01-25,Kaylee Butler,OnePlus 11,Tablet,5,60978,Chennai,13%,Net Banking,Pending,Riya,-2533,720,Fragile
ORD1230,2025-01-22,Scott Williams,OnePlus 11,Smartwatch,1,30051,Delhi,14%,UPI,Delivered,John,-3967,449,Late delivery
ORD1231,2024-05-10,Christina Esparza,MacBook Air,Tablet,4,92179,Chennai,16%,Debit Card,Pending,David,15214,932,Late delivery
ORD1232,2024-11-02,Shelby Smith,Fitbit Charge,Smartwatch,3,103733,Bengaluru,5%,Net Banking,Delivered,Priya,1236,969,Late delivery
ORD1233,2024-07-16,Debra Soto,Galaxy Tab,Mobile,5,69915,Kolkata,15%,Cash,Cancelled,Riya,5423,601,Fragile
ORD1234,2024-11-08,Nicole Mcmahon,MacBook Air,Mobile,5,60664,Delhi,13%,Debit Card,Pending,Priya,18880,337,No stock
ORD1235,2024-09-08,Mrs. Jacqueline Hutchinson,Galaxy Tab,Laptop,4,59222,Mumbai,11%,UPI,Delivered,Priya,4102,582,Late delivery
ORD1236,2024-05-08,Michael Hayes,Galaxy Tab,Accessories,3,77991,Bengaluru,1%,UPI,Delivered,John,2771,859,Urgent
ORD1237,2024-08-10,Kim Parks,Fitbit Charge,Accessories,3,102160,Delhi,7%,Cash,Delayed,Arjun,6929,762,-
ORD1238,2025-01-12,Carrie Chase,MacBook Air,Tablet,4,37726,Mumbai,5%,Debit Card,Cancelled,David,7844,624,Urgent
ORD1239,2025-04-14,Kaitlyn Moreno,iPhone 13,Tablet,1,52366,Mumbai,5%,UPI,Delayed,Sarah,8191,538,Fragile
ORD1240,2024-08-30,Dr. Dana Bailey,Fitbit Charge,Tablet,3,146098,Kolkata,19%,UPI,Cancelled,David,14351,922,Fragile
ORD1241,2024-10-12,Scott David,Fitbit Charge,Laptop,2,7089,Delhi,1%,Credit Card,Delayed,Riya,7678,506,Urgent
ORD1242,2024-09-29,Daniel Waller,iPhone 13,Mobile,1,110933,Hyderabad,1%,Credit Card,Pending,Riya,573,215,-
ORD1243,2024-05-20,Heather Snyder,Galaxy Tab,Accessories,5,109530,Bengaluru,12%,Net Banking,Delayed,David,15063,226,Urgent
ORD1244,2024-09-30,Robert Riley,OnePlus 11,Laptop,1,36373,Delhi,4%,Debit Card,Pending,Priya,14989,368,-
ORD1245,2025-03-14,Sheri Cortez,iPhone 13,Smartwatch,3,32648,Bengaluru,17%,UPI,Delivered,John,4992,850,Fragile
ORD1246,2025-04-28,Michelle Stewart,Fitbit Charge,Laptop,1,47238,Kolkata,3%,Debit Card,Delayed,Riya,8459,159,Urgent
ORD1247,2024-05-04,Mary Dickerson,Galaxy Tab,Mobile,3,67646,Chennai,12%,Debit Card,Cancelled,Arjun,3740,910,No stock
ORD1248,2024-08-06,Brittney Smith,Fitbit Charge,Accessories,4,37044,Bengaluru,3%,Debit Card,Delivered,John,-358,645,Late delivery
ORD1249,2024-11-01,Amanda Kaiser,Fitbit Charge,Tablet,5,69861,Hyderabad,6%,Net Banking,Cancelled,David,14790,506,Late delivery
ORD1250,2024-05-25,Jessica Wilkinson,MacBook Air,Mobile,5,85626,Chennai,11%,Credit Card,Delayed,Priya,17793,601,Urgent
ORD1251,2024-10-08,Manuel Mcdonald,OnePlus 11,Tablet,5,53965,Chennai,9%,Net Banking,Delayed,Sarah,-367,139,-
ORD1252,2025-03-05,Lauren Brown,AirPods Pro,Mobile,3,55770,Delhi,4%,Debit Card,Pending,Arjun,4350,769,-
ORD1253,2024-09-25,Robert Hall,MacBook Air,Mobile,4,53435,Delhi,17%,Debit Card,Pending,Priya,6392,887,Late delivery
ORD1254,2025-04-28,Jaime Rojas,iPhone 13,Smartwatch,3,12285,Kolkata,2%,Cash,Delayed,Riya,19328,461,-
ORD1255,2025-02-21,Brett Ramirez,iPhone 13,Laptop,2,25149,Bengaluru,11%,Credit Card,Delivered,Arjun,-2346,696,-
ORD1256,2024-09-05,Evan Gregory,MacBook Air,Smartwatch,2,16856,Kolkata,7%,UPI,Delivered,John,-1799,495,Urgent
ORD1257,2024-06-09,John Perry,MacBook Air,Smartwatch,1,35481,Bengaluru,13%,Credit Card,Delayed,Arjun,3803,186,Urgent
ORD1258,2024-10-23,Ronald Dalton,AirPods Pro,Mobile,1,18544,Mumbai,20%,UPI,Delayed,Sarah,19874,760,No stock
ORD1259,2024-10-01,Brandon Williams,Fitbit Charge,Accessories,1,97534,Mumbai,5%,UPI,Delayed,Priya,-1450,458,-
ORD1260,2025-04-01,Kim Hughes,Fitbit Charge,Laptop,3,91666,Bengaluru,4%,Cash,Pending,Arjun,16909,750,Fragile
ORD1261,2025-04-11,Mitchell Morgan,OnePlus 11,Mobile,3,70090,Hyderabad,5%,Debit Card,Pending,Sarah,13291,910,No stock
ORD1262,2025-02-24,Lawrence Mclaughlin,OnePlus 11,Smartwatch,4,22359,Kolkata,10%,Credit Card,Delayed,David,-768,735,No stock
ORD1263,2025-02-16,Mr. Bobby Phillips,MacBook Air,Laptop,5,80642,Hyderabad,7%,Net Banking,Cancelled,Arjun,4669,478,Late delivery
ORD1264,2024-06-21,Jeffrey Jackson,MacBook Air,Smartwatch,1,84828,Kolkata,5%,Credit Card,Pending,Sarah,14387,477,Urgent
ORD1265,2024-11-17,Gabriel Bryan,OnePlus 11,Accessories,2,36510,Kolkata,20%,Debit Card,Delivered,John,4314,788,Urgent
ORD1266,2025-02-27,Jacob Fisher,AirPods Pro,Tablet,4,57201,Hyderabad,8%,UPI,Pending,Arjun,7578,594,Urgent
ORD1267,2024-06-12,Bryan Fowler,OnePlus 11,Smartwatch,3,67815,Chennai,17%,Debit Card,Pending,Sarah,18203,670,Fragile
ORD1268,2024-08-05,Elizabeth Wilson,MacBook Air,Tablet,5,126360,Mumbai,12%,Cash,Delayed,Priya,13222,950,Urgent
ORD1269,2024-11-18,Anthony Tyler,Galaxy Tab,Accessories,2,84085,Delhi,14%,Debit Card,Cancelled,Priya,12401,217,No stock
ORD1270,2024-10-09,Frank Hanson,iPhone 13,Mobile,2,23451,Delhi,3%,Credit Card,Delayed,David,10156,382,Fragile
ORD1271,2024-10-12,Caleb Edwards,Galaxy Tab,Tablet,4,117876,Chennai,8%,UPI,Pending,David,17122,140,Late delivery
ORD1272,2025-02-28,Christian Ward,Galaxy Tab,Laptop,3,35665,Bengaluru,18%,Cash,Delivered,Sarah,2636,912,Urgent
ORD1273,2025-03-01,Stephanie Nguyen,iPhone 13,Tablet,1,107773,Hyderabad,15%,UPI,Delivered,Riya,-3630,115,No stock
ORD1274,2024-10-19,Michael Baxter,MacBook Air,Accessories,3,110581,Delhi,12%,UPI,Cancelled,John,18785,541,-
ORD1275,2024-07-29,Laurie Vazquez,AirPods Pro,Tablet,4,147697,Kolkata,9%,Cash,Delivered,David,19291,900,Late delivery
ORD1276,2025-03-10,Chad Solis,Fitbit Charge,Laptop,4,100063,Bengaluru,13%,Debit Card,Delivered,Sarah,-2140,469,-
ORD1277,2025-01-25,Lisa Calderon,Galaxy Tab,Tablet,4,70304,Chennai,0%,Debit Card,Delayed,John,14611,771,Late delivery
ORD1278,2025-02-28,George Mclean,MacBook Air,Smartwatch,1,122322,Bengaluru,13%,Debit Card,Delayed,David,11593,201,-
ORD1279,2024-12-20,Meagan Lawson,Fitbit Charge,Tablet,2,145988,Chennai,1%,Debit Card,Delayed,John,14397,391,-
ORD1280,2024-07-01,Cynthia Wang,Galaxy Tab,Tablet,4,38438,Kolkata,0%,Debit Card,Delivered,Priya,4152,962,Fragile
ORD1281,2024-11-12,Antonio Ramirez,Fitbit Charge,Mobile,2,19332,Delhi,16%,Net Banking,Cancelled,Arjun,-356,576,Urgent
ORD1282,2024-09-27,Denise Hughes,Fitbit Charge,Laptop,4,75846,Delhi,0%,Net Banking,Pending,David,16019,718,Late delivery
ORD1283,2024-05-09,Robert Berry,Fitbit Charge,Smartwatch,1,129064,Bengaluru,16%,Cash,Pending,Sarah,6632,555,Late delivery
ORD1284,2024-09-22,Jennifer Smith,MacBook Air,Tablet,2,21935,Hyderabad,15%,Debit Card,Pending,John,3446,438,Urgent
ORD1285,2025-02-07,Tonya Reid,Fitbit Charge,Mobile,3,106772,Delhi,14%,Cash,Pending,Priya,2256,405,Urgent
ORD1286,2025-04-17,Jamie Allen,Fitbit Charge,Tablet,4,7678,Hyderabad,3%,UPI,Cancelled,John,7688,265,-
ORD1287,2024-07-12,Kimberly Griffin,Fitbit Charge,Mobile,3,71999,Bengaluru,10%,Debit Card,Cancelled,David,16572,222,Fragile
ORD1288,2024-08-26,Dr. Ricky Jenkins,Galaxy Tab,Accessories,1,82365,Bengaluru,17%,Debit Card,Delayed,Priya,4514,817,-
ORD1289,2025-04-18,Michelle Anderson,OnePlus 11,Accessories,2,144357,Kolkata,18%,Debit Card,Delivered,Sarah,16059,400,No stock
ORD1290,2024-08-04,Claudia Stevenson,iPhone 13,Accessories,5,86642,Chennai,19%,Net Banking,Delivered,Riya,17667,100,No stock
ORD1291,2024-09-30,Bianca David,MacBook Air,Tablet,1,6031,Hyderabad,0%,Cash,Delivered,Arjun,3142,404,No stock
ORD1292,2024-12-18,Katrina Green,Galaxy Tab,Accessories,2,30571,Kolkata,12%,Net Banking,Pending,Riya,14601,957,-
ORD1293,2024-06-03,Dr. Carlos Rosario,OnePlus 11,Smartwatch,4,107334,Chennai,14%,UPI,Pending,Riya,11641,467,Urgent
ORD1294,2025-01-05,Phillip Greene,AirPods Pro,Smartwatch,3,10421,Bengaluru,0%,Cash,Cancelled,Sarah,-118,935,-
ORD1295,2024-12-26,Andrew Martin,AirPods Pro,Smartwatch,1,120429,Delhi,7%,Cash,Pending,Priya,18834,439,Urgent
ORD1296,2024-05-12,Jaclyn Cohen,AirPods Pro,Laptop,4,140243,Delhi,0%,Net Banking,Delayed,David,-2521,239,-
ORD1297,2024-09-08,Julie Bailey,iPhone 13,Mobile,3,11734,Bengaluru,10%,Debit Card,Cancelled,Arjun,2053,476,Urgent
ORD1298,2024-11-26,Virginia Moses,Fitbit Charge,Smartwatch,3,104724,Chennai,12%,Net Banking,Cancelled,Arjun,12009,277,Urgent
ORD1299,2024-07-09,Anna Lee,iPhone 13,Tablet,1,80381,Delhi,16%,Debit Card,Delayed,Priya,8145,749,No stock
ORD1300,2025-02-26,Alexis Peterson,iPhone 13,Accessories,4,80620,Chennai,7%,Cash,Delivered,Sarah,11701,759,Fragile
ORD1301,2025-03-15,Tammy Baldwin,Galaxy Tab,Smartwatch,5,10681,Kolkata,13%,Credit Card,Delivered,Sarah,19030,974,Urgent
ORD1302,2024-06-28,Lori Ramos,iPhone 13,Accessories,4,57817,Kolkata,6%,Credit Card,Pending,Sarah,9999,181,-
ORD1303,2024-11-22,Miranda Dillon,OnePlus 11,Smartwatch,1,141665,Kolkata,17%,Net Banking,Delivered,Arjun,14937,464,Fragile
ORD1304,2024-11-08,Eric Blevins,MacBook Air,Laptop,1,140831,Delhi,5%,Cash,Pending,Arjun,-2385,463,Late delivery
ORD1305,2024-10-21,Morgan Yu,Fitbit Charge,Laptop,4,143198,Hyderabad,20%,Net Banking,Pending,David,143,724,Late delivery
ORD1306,2025-02-16,Donna Norris MD,MacBook Air,Accessories,1,6635,Mumbai,12%,Credit Card,Pending,Riya,4735,599,Late delivery
ORD1307,2024-05-31,Michael Barker,MacBook Air,Tablet,4,5075,Chennai,12%,Net Banking,Delivered,John,4834,625,No stock
ORD1308,2024-09-01,Jeffrey Webster,AirPods Pro,Laptop,1,134884,Hyderabad,10%,Debit Card,Delivered,Arjun,5217,936,Urgent
ORD1309,2024-12-25,Steven Gibson,Fitbit Charge,Smartwatch,5,137752,Mumbai,2%,UPI,Delivered,Riya,17976,110,Fragile
ORD1310,2025-04-28,Holly Kidd,Fitbit Charge,Tablet,3,42350,Delhi,17%,Net Banking,Pending,Riya,1917,320,Urgent
ORD1311,2024-08-27,Michael Williams,Galaxy Tab,Laptop,4,126102,Kolkata,4%,Debit Card,Delivered,David,8664,574,Urgent
ORD1312,2024-10-27,Albert Hurley,Galaxy Tab,Mobile,2,116652,Mumbai,2%,Cash,Delayed,John,4119,343,Fragile
ORD1313,2024-12-21,Robert Payne,OnePlus 11,Laptop,2,47388,Hyderabad,11%,Net Banking,Delivered,Priya,10494,103,No stock
ORD1314,2024-08-21,Anthony Greer,iPhone 13,Accessories,2,111003,Chennai,2%,Debit Card,Pending,David,16666,798,No stock
ORD1315,2025-03-01,Amanda Espinoza,MacBook Air,Mobile,1,32682,Chennai,10%,Cash,Cancelled,Priya,19336,795,No stock
ORD1316,2025-03-18,David Elliott,Fitbit Charge,Tablet,3,12935,Chennai,10%,Debit Card,Cancelled,David,-2841,558,Urgent
ORD1317,2025-01-25,Tonya Walton,MacBook Air,Accessories,2,40680,Delhi,1%,Net Banking,Delayed,Priya,10254,529,-
ORD1318,2025-03-13,Colleen Glass,Galaxy Tab,Mobile,1,22532,Delhi,7%,Credit Card,Delayed,Riya,3025,322,-
ORD1319,2024-08-12,Timothy Rush,iPhone 13,Smartwatch,4,134881,Bengaluru,7%,Net Banking,Cancelled,Riya,-1835,687,Urgent
ORD1320,2024-05-22,Tiffany Santiago,MacBook Air,Mobile,4,52704,Delhi,6%,Cash,Pending,Riya,19108,773,Fragile
ORD1321,2024-08-09,Eric Martin,OnePlus 11,Tablet,1,61620,Delhi,11%,Debit Card,Pending,Arjun,-1038,180,Late delivery
ORD1322,2025-02-11,Margaret Griffin,MacBook Air,Laptop,4,49209,Hyderabad,13%,UPI,Delayed,Priya,11093,358,Fragile
ORD1323,2025-01-14,Clayton Brown,Galaxy Tab,Accessories,2,37178,Mumbai,13%,Net Banking,Delivered,Sarah,-3445,839,Late delivery
ORD1324,2024-07-21,Haley Morris,AirPods Pro,Accessories,1,64809,Hyderabad,12%,Cash,Cancelled,John,11847,921,No stock
ORD1325,2025-02-13,Raymond Stevens,iPhone 13,Tablet,3,78856,Mumbai,18%,UPI,Cancelled,David,10121,136,Fragile
ORD1326,2024-05-09,Ann Berry,MacBook Air,Mobile,3,123329,Delhi,7%,Debit Card,Cancelled,John,-2381,524,Fragile
ORD1327,2024-07-15,Kimberly Gardner,MacBook Air,Accessories,1,95323,Chennai,0%,Credit Card,Pending,Priya,9015,885,-
ORD1328,2024-07-25,Mark Johnson,MacBook Air,Smartwatch,1,125111,Kolkata,12%,UPI,Delayed,John,-782,267,No stock
ORD1329,2024-12-14,James Ramos,MacBook Air,Laptop,1,10818,Mumbai,2%,Net Banking,Delivered,Priya,14120,614,Fragile
ORD1330,2025-01-12,Stephen Lang,AirPods Pro,Laptop,5,80796,Delhi,13%,Debit Card,Delivered,Priya,16313,117,No stock
ORD1331,2024-06-24,Carlos Pineda,Fitbit Charge,Accessories,3,101161,Bengaluru,8%,UPI,Delivered,Riya,-1522,737,Fragile
ORD1332,2024-12-22,Emily Ellison,OnePlus 11,Mobile,5,32742,Delhi,14%,Debit Card,Delivered,Riya,11251,175,-
ORD1333,2024-10-05,Summer Carrillo,iPhone 13,Tablet,3,40910,Mumbai,18%,Net Banking,Delivered,Arjun,-21,166,No stock
ORD1334,2025-02-01,Pamela Sexton,OnePlus 11,Accessories,3,46719,Hyderabad,6%,Cash,Delayed,David,-4880,800,No stock
ORD1335,2025-04-28,Michael Whitney,iPhone 13,Smartwatch,4,54011,Bengaluru,17%,Cash,Pending,David,5586,399,-
ORD1336,2024-06-29,Raymond Russell,OnePlus 11,Tablet,2,88055,Chennai,19%,Net Banking,Pending,Arjun,5520,349,No stock
ORD1337,2024-06-06,Heather Mathews,iPhone 13,Accessories,5,63684,Bengaluru,4%,Credit Card,Pending,Riya,2426,579,-
ORD1338,2024-06-23,Johnny Jacobs,OnePlus 11,Smartwatch,5,93447,Mumbai,16%,Debit Card,Cancelled,Priya,8913,461,Fragile
ORD1339,2024-11-05,Matthew Gray,iPhone 13,Mobile,2,67764,Chennai,12%,UPI,Cancelled,Priya,17167,548,Urgent
ORD1340,2024-06-18,Jacqueline Allen,AirPods Pro,Mobile,3,5768,Hyderabad,19%,UPI,Delayed,Arjun,-4850,538,-
ORD1341,2024-08-13,Whitney Holmes,iPhone 13,Tablet,2,116325,Kolkata,2%,Net Banking,Delayed,Priya,6888,740,Late delivery
ORD1342,2025-01-13,Jessica Russell,AirPods Pro,Tablet,5,40065,Kolkata,2%,Debit Card,Pending,David,17806,842,No stock
ORD1343,2024-09-17,Marcus Ruiz,iPhone 13,Accessories,2,80101,Mumbai,1%,Debit Card,Delayed,Priya,9514,309,-
ORD1344,2024-09-30,Caleb Hunter,iPhone 13,Laptop,4,120991,Bengaluru,6%,Net Banking,Delivered,David,11864,220,-
ORD1345,2025-02-21,Rebecca Cummings DVM,Galaxy Tab,Tablet,4,17706,Kolkata,20%,UPI,Pending,Priya,18907,421,Late delivery
ORD1346,2025-03-12,Cassandra James,AirPods Pro,Tablet,5,46238,Hyderabad,20%,Cash,Delayed,Riya,5351,302,No stock
ORD1347,2024-12-18,Dustin Brady,OnePlus 11,Smartwatch,3,96673,Delhi,0%,Cash,Pending,David,13327,177,Fragile
ORD1348,2025-02-13,Richard Martin,Fitbit Charge,Smartwatch,4,59833,Delhi,20%,UPI,Delayed,Riya,6256,907,Urgent
ORD1349,2025-03-22,James Juarez,iPhone 13,Mobile,3,14134,Bengaluru,13%,UPI,Pending,Priya,16986,676,Urgent
ORD1350,2024-10-05,James Rice,Fitbit Charge,Tablet,4,86552,Mumbai,0%,Credit Card,Cancelled,Sarah,18234,294,Late delivery
ORD1351,2025-02-21,Tonya Barry,MacBook Air,Accessories,5,89378,Kolkata,4%,Cash,Cancelled,David,-1106,565,No stock
ORD1352,2024-08-23,Justin Summers,MacBook Air,Tablet,1,118369,Chennai,5%,Net Banking,Delivered,Riya,2285,212,-
ORD1353,2024-12-17,Taylor Gonzalez,MacBook Air,Accessories,2,90354,Kolkata,16%,Debit Card,Pending,Sarah,-3420,362,Late delivery
ORD1354,2024-09-13,Roger Hernandez,MacBook Air,Smartwatch,1,114619,Mumbai,4%,Cash,Pending,Riya,12878,141,-
ORD1355,2024-05-10,Haley Warren,MacBook Air,Mobile,4,34515,Chennai,7%,UPI,Delivered,Sarah,15105,535,No stock
ORD1356,2024-06-27,Andrew Glass,Galaxy Tab,Smartwatch,3,24535,Bengaluru,13%,Credit Card,Cancelled,Riya,6588,526,Urgent
ORD1357,2024-07-31,April Phillips,Fitbit Charge,Mobile,3,12769,Bengaluru,6%,UPI,Pending,David,18419,945,Late delivery
ORD1358,2025-03-11,Lawrence Floyd,AirPods Pro,Tablet,2,45747,Hyderabad,13%,Net Banking,Pending,Sarah,230,230,-
ORD1359,2024-05-26,Timothy Aguilar,Fitbit Charge,Mobile,1,148864,Mumbai,15%,Debit Card,Pending,David,137,222,Urgent
ORD1360,2024-12-06,Jonathan Smith,Fitbit Charge,Mobile,5,7662,Bengaluru,19%,Cash,Delayed,David,7130,384,No stock
ORD1361,2024-05-07,Jonathan Mclean,AirPods Pro,Mobile,3,88610,Kolkata,1%,UPI,Delayed,Sarah,7555,965,No stock
ORD1362,2025-04-25,David Coffey,iPhone 13,Accessories,2,123536,Delhi,13%,Debit Card,Cancelled,Priya,16988,181,Late delivery
ORD1363,2024-07-02,John Johnson,MacBook Air,Accessories,2,89207,Hyderabad,16%,Cash,Delivered,Arjun,11997,608,No stock
ORD1364,2025-02-16,Melissa Barnett,Galaxy Tab,Mobile,4,32965,Kolkata,12%,Net Banking,Delivered,Riya,11469,522,Urgent
ORD1365,2024-06-17,James Wilcox,OnePlus 11,Tablet,3,69421,Bengaluru,7%,Debit Card,Delivered,Arjun,12006,275,No stock
ORD1366,2024-11-16,John Richardson,iPhone 13,Tablet,4,36210,Chennai,8%,Cash,Delayed,Priya,9091,337,-
ORD1367,2024-10-17,Hunter Walters,Galaxy Tab,Smartwatch,3,148815,Kolkata,9%,Net Banking,Cancelled,John,416,579,Urgent
ORD1368,2024-05-01,Julie Arnold,iPhone 13,Tablet,1,66137,Delhi,14%,Cash,Cancelled,Arjun,18834,579,Late delivery
ORD1369,2025-04-08,Jennifer Taylor,Galaxy Tab,Smartwatch,1,113554,Hyderabad,18%,Debit Card,Cancelled,Priya,5008,907,Urgent
ORD1370,2024-09-06,Stacey Stevenson,OnePlus 11,Smartwatch,2,119994,Mumbai,20%,Cash,Pending,Riya,11278,282,No stock
ORD1371,2024-12-21,Bethany Jones,MacBook Air,Mobile,3,74682,Bengaluru,6%,UPI,Cancelled,Riya,17556,105,-
ORD1372,2024-08-28,Sarah Russell,iPhone 13,Mobile,1,8463,Delhi,18%,UPI,Delayed,Sarah,9383,815,Fragile
ORD1373,2025-02-27,Teresa Reyes,iPhone 13,Laptop,2,128671,Kolkata,14%,UPI,Delivered,Riya,16966,145,-
ORD1374,2024-12-01,Julia Fernandez,OnePlus 11,Mobile,2,6957,Delhi,13%,Cash,Pending,Arjun,15427,482,No stock
ORD1375,2024-11-25,Lisa Khan,MacBook Air,Tablet,1,78665,Hyderabad,5%,UPI,Pending,Riya,-4890,888,-
ORD1376,2024-08-18,Katie Marsh,Galaxy Tab,Laptop,1,124980,Mumbai,16%,Net Banking,Cancelled,Riya,9747,124,Fragile
ORD1377,2024-12-10,Dennis Perkins,AirPods Pro,Accessories,3,6085,Bengaluru,20%,Debit Card,Delivered,Arjun,12762,832,No stock
ORD1378,2025-04-22,Sarah Miranda,AirPods Pro,Accessories,4,61931,Hyderabad,1%,UPI,Pending,John,-3765,169,Fragile
ORD1379,2024-07-07,Kevin Lewis,Galaxy Tab,Mobile,3,74058,Delhi,20%,Net Banking,Cancelled,Sarah,18607,720,-
ORD1380,2024-09-24,Christopher Foley,MacBook Air,Laptop,5,45952,Kolkata,5%,Debit Card,Pending,Arjun,10711,984,Late delivery
ORD1381,2025-01-03,Sandra House,Fitbit Charge,Accessories,5,93202,Chennai,4%,Net Banking,Delayed,Riya,2392,534,Urgent
ORD1382,2024-12-29,Barbara Mercer,Fitbit Charge,Mobile,3,14382,Hyderabad,16%,Debit Card,Pending,John,10953,303,-
